#{"t_start": 1714627805.7598484, "env_id": "None"}
r,l,t
-156.53326,22,3.159009
-43.242304,22,3.803164
-197.733244,22,4.447262
-73.168787,22,5.098043
-145.708042,22,5.925719
-119.509672,22,6.731489
-117.473119,22,7.385716
-116.913607,22,8.222437
-67.886201,22,8.881664
-94.515179,22,9.705776
-121.955821,22,10.378353
-78.952055,22,11.144176
-91.822963,22,11.804909
-49.879788,22,12.607832
-68.051187,22,13.258084
-64.379149,22,13.907303
-86.035883,22,14.558966
-84.252092,22,15.306124
-50.000023,22,16.113973
-46.296425,22,16.762403
-43.947029,22,17.4078
-67.689201,22,18.062078
-47.538584,22,18.847241
